Date,Open,High,Low,Close,Adj Close,Volume
2021-05-08,0.999949,1.000200,0.999800,1.000078,1.000078,154970468014
2021-05-09,1.000168,1.000200,0.999801,1.000058,1.000058,177124716916
2021-05-10,0.999801,1.000199,0.999800,1.000137,1.000137,196654261473
2021-05-11,0.999813,1.000200,0.999800,0.999967,0.999967,175304543466
2021-05-12,1.000067,1.000200,0.999800,0.999993,0.999993,179881127372
2021-05-13,0.999920,1.000200,0.999801,0.999868,0.999868,238503239903
2021-05-14,1.000096,1.000200,0.999800,0.999965,0.999965,157669573391
2021-05-15,0.999960,1.000200,0.999801,0.999823,0.999823,160240116663
2021-05-16,1.000124,1.000199,0.999801,0.999975,0.999975,156189820298
2021-05-17,0.999851,1.000200,0.999800,0.999802,0.999802,174105627753
2021-05-18,0.999983,1.001995,0.999802,1.000680,1.000680,139497732905
2021-05-19,1.000620,1.001999,0.998628,1.001616,1.001616,279067455600
2021-05-20,1.001725,1.001996,1.000888,1.001852,1.001852,203389167819
2021-05-21,1.001907,1.002000,1.000956,1.001888,1.001888,175788781082
2021-05-22,1.001962,1.001997,1.000658,1.001555,1.001555,123183907998
2021-05-23,1.001569,1.001996,1.000445,1.001674,1.001674,166357484552
2021-05-24,1.001623,1.001998,1.001029,1.001472,1.001472,150726607629
2021-05-25,1.001424,1.002000,1.001010,1.001149,1.001149,133337899988
2021-05-26,1.001113,1.001999,1.000809,1.001766,1.001766,115346863805
2021-05-27,1.001789,1.001999,1.000698,1.000991,1.000991,98115089359
2021-05-28,1.000907,1.001672,1.000344,1.000481,1.000481,114444985848
2021-05-29,1.000500,1.001172,1.000086,1.000392,1.000392,93338666927
2021-05-30,1.000372,1.000821,0.999650,1.000063,1.000063,76081689608
2021-05-31,0.999986,1.001268,0.999965,1.000533,1.000533,87983357586
2021-06-01,1.000478,1.001066,0.999739,1.000109,1.000109,84110288079
2021-06-02,1.000071,1.000852,0.999760,1.000550,1.000550,80399629557
2021-06-03,1.000365,1.000927,0.999980,1.000571,1.000571,79950612936
2021-06-04,1.000455,1.001472,1.000089,1.001038,1.001038,92563710563
2021-06-05,1.001146,1.001625,1.000086,1.000313,1.000313,74062610826
2021-06-06,1.000470,1.001021,1.000279,1.000840,1.000840,54108953419
2021-06-07,1.000853,1.001216,0.999914,1.000789,1.000789,70487554952
2021-06-08,1.000729,1.001634,1.000399,1.001190,1.001190,96727203765
2021-06-09,1.001213,1.001559,1.000231,1.000572,1.000572,92231696007
2021-06-10,1.000532,1.001039,1.000165,1.000738,1.000738,72706032485
2021-06-11,1.000764,1.000998,0.999946,1.000511,1.000511,62233050872
2021-06-12,1.000485,1.001211,1.000096,1.001140,1.001140,62020661713
2021-06-13,1.001137,1.001292,0.999569,0.999733,0.999733,62855843708
2021-06-14,0.999695,1.000782,0.999617,1.000626,1.000626,64693139740
2021-06-15,1.000465,1.010425,0.999743,1.000377,1.000377,69666548571
2021-06-16,1.000388,1.000911,0.999388,1.000023,1.000023,60779453764
2021-06-17,1.000112,1.000745,0.999742,1.000745,1.000745,55428282562
2021-06-18,1.000704,1.002000,0.999879,1.001749,1.001749,58250506049
2021-06-19,1.001646,1.001996,1.000382,1.001451,1.001451,48324762375
2021-06-20,1.001548,1.001612,1.000348,1.000875,1.000875,57176763747
2021-06-21,1.000914,1.001782,0.999953,1.000089,1.000089,90616591970
2021-06-22,1.000156,1.001777,0.999896,1.001002,1.001002,101175206595
