Date,Open,High,Low,Close,Adj Close,Volume
2021-05-10,388.410004,388.660004,384.089996,384.230011,379.009094,5942700
2021-05-11,379.750000,381.739990,376.950012,380.859985,375.684845,7081500
2021-05-12,378.040009,379.269989,372.130005,372.730011,367.665344,7707400
2021-05-13,374.209991,379.049988,374.170013,377.160004,372.035156,7179100
2021-05-14,379.809998,383.790009,379.809998,382.950012,377.746490,5167900
2021-05-17,381.899994,382.750000,380.000000,382.029999,376.838989,3781600
2021-05-18,382.250000,382.470001,378.540009,378.730011,373.583832,3128300
2021-05-19,374.059998,377.839996,372.619995,377.730011,372.597412,5086300
2021-05-20,378.570007,382.989990,378.450012,381.760010,376.572632,4776700
2021-05-21,383.230011,384.450012,381.010010,381.470001,376.286591,3567500
2021-05-24,383.690002,386.399994,383.440002,385.320007,380.084290,2962500
2021-05-25,386.399994,386.760010,383.940002,384.510010,379.285278,4031800
2021-05-26,385.089996,385.750000,384.070007,385.209991,379.975800,2642700
2021-05-27,386.279999,386.779999,385.320007,385.380005,380.143433,3015900
2021-05-28,387.029999,387.269989,385.940002,386.130005,380.883301,3370100
2021-06-01,388.500000,388.619995,385.380005,385.829987,380.587341,4389000
2021-06-02,386.450012,387.239990,385.470001,386.480011,381.228516,3209200
2021-06-03,384.170013,386.109985,382.700012,385.010010,379.778503,3391000
2021-06-04,386.809998,388.799988,386.760010,388.500000,383.221069,2628100
2021-06-07,388.519989,388.690002,387.250000,388.170013,382.895599,2500600
2021-06-08,389.000000,389.079987,386.440002,388.230011,382.954712,2386600
2021-06-09,389.079987,389.130005,387.410004,387.619995,382.353027,2968100
2021-06-10,388.859985,390.359985,387.579987,389.410004,384.118713,2611800
2021-06-11,390.000000,390.200012,388.730011,390.089996,384.789459,2241500
2021-06-14,390.209991,391.070007,389.000000,391.070007,385.756165,2252200
2021-06-15,391.149994,391.200012,389.410004,390.250000,384.947235,2405000
2021-06-16,390.420013,390.579987,386.019989,388.109985,382.836334,4194300
2021-06-17,387.619995,388.910004,385.500000,387.970001,382.698242,4065300
2021-06-18,384.790009,385.380005,382.519989,382.820007,377.618256,5211100
2021-06-21,384.500000,388.380005,383.649994,388.179993,382.905426,4389800
